video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,__index_level_0__
ae6d990f-06bc-47fb-86d5-419a7cc75e6a,04.11.2023 12:31,0,233,3,0,0,4,0,622.644,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,144.333333333333,0,0,0.231807153579467,2.08451740350521,2.02784582818466,0,0,1,1,Самый опасный заключенный в истории. Кто он и почему его боялись?,"В этом видео на Моголь тв я расскажу о самых опасных заключенных в мировой истории. Кто они и почему их так боялись. По вопросам Рекламы: email  Смотрите также: Мужчина нашел во дворе странную дверь. Когда открыл, то не поверил глазам   11 Находок на Дне Океана, которые поразили даже ученых   36 Скрытых Секретов на Вещах, которым вы пользуетесь каждый день Ч.1   ПОДПИСАТЬСЯ НА КАНАЛ - MOGOL TV   Каждую неделю на MOGOL TV новые видео с удивительными фактами, историями и загадками. Становись умнее вместе с нами. Смотрите видео, подписывайтесь на канал. А также не стесняйтесь ставить лайки и делиться видео с друзьями)",Разное,f678a90d-693d-4123-81a0-658ff35b2908,107
cc88e825-b6ba-4f35-b71e-cfa482c60024,02.04.2024 23:00,0,245,4,0,0,1,1,52.2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0.866858237547893,3.91088269538793,3.38424220449797,0,0,4,1,Барановская в костюме с мехом появилась на выставке современного искусства,"Женя Малахова недавно рассекретила свое ""интересное положение"". Она призналась в соцсетях, что беременна во второй раз. Кто будет у певицы, она пока держит в секрете. Ну а вчера Малахова пришла приобщиться к искусству на выставку картин, присутствующие убедились, что информация о беременности - это правда. Ну и заодно артистка рассказала ""МК"" о своём самочувствии. Читайте материал МК по теме: -pevica-malakhova-vpervye-vyshla-v-svet-video.html  #Барановская #Малахова #беременность #ребенок #дети #искусство #картины #выставка  #шоубизнес",Разное,0ea8e7e4-61f8-4aed-a65c-44deeab53f20,108
df123218-09fa-4ff4-9926-9167f8f61291,02.11.2022 12:09,0,265,7,0,0,0,0,38,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,30.8571428571429,0,0,0.81203007518797,1.21429757325175,1.6716432520341,0,0,7,1,А. Блок - Ворона. Читает Ольга Петухова,,Детям,98bd3688-f8ff-43fd-9a6e-ac7af5c6125e,109
336a7f8e-60e2-43fd-a4c0-3a5784a2f7a9,01.01.2010 00:00,2,33345,9173,2242,371,5,22,215.492,0,0,0,53.4344335414808,0,0.0327046767687779,0.0545077946146299,0.010901558922926,63.8504306115775,0,0,0,0,0,0,0,0,99.0242587601078,105.718108831401,122.105745121552,0.45952638037657,0.490589482817926,0.566637021892007,2.20439079473597,1.99991756622642,0,1198,5857,1,Простое печенье рецепт Как приготовить печенье Тесто для печенья Просте печиво рецепт приготування,Простое печенье рецепт Как приготовить печенье Тесто для печенья Просте печиво рецепт приготування,Обучение,acc4c3b9-bf9d-4ab5-acd7-068a599d793c,111
9bc92f33-72f4-4c5f-a025-f91dae444e7b,16.03.2021 19:30,0,691,26,6,1,1,0,5745.128,0,0,0,33.3333333333333,0,0,0,0,34.6153846153846,0,0,0,0,0,0,0,0,720,1072,1359.38461538462,0.125323578517311,0.186592883570218,0.236615200807469,6.18918284946113,5.8336162793386,0,2,9,1,"Скандалы недели. Всем выйти из сумрака. Люблю, не люблю. Выпуск 861 часть 2 (13.10.18).Военная тайна",В выпуске “Военная тайна”: • Топ скандалов  и курьезов недели! Кто собирается стать следующим президентом Америки? За что российские футболисты избили чиновника? И зачем украинцы устроили флешмоб для своих депутатов? • Как отечественные РЛС распознают самолеты невидимки  противника? И какое оружие всесильные американцы решили прикупить у Незалежной? • Как личные симпатии политиков могут повлиять на ситуацию в мире? И зачем некоторые публично кроют матом своих оппонентов?  Выпуск 861 (часть 1)  -  Подпишитесь на канал:  Официальный сайт РЕН ТВ - / Группа ВКонтакте - Instagram - / Twitter - Facebook - / Одноклассники - ,Телепередачи,638ad7e3-e375-45e4-a6fb-abcbd24189cb,112
c8ef70a3-2647-471f-be81-b6f4fb2edcf6,27.07.2021 18:42,0,416,93,19,7,0,0,123.716,0,0,0,52.6315789473684,0,0,0,0,76.3440860215054,0,0,0,0,0,0,0,0,80,86.8947368421053,89.741935483871,0.646642309806331,0.702372666769903,0.725386655597263,0.202861163769563,0.254224987624969,0,10,71,1,Триммер из болгарки,Самодельный триммер из болгарки,Сад и огород,410041d5-c66e-431e-bf93-6f407a5819ae,113
7d00e1f9-5b26-44a8-a26e-77230c41111d,12.02.2024 09:58,0,136,2,0,0,2,0,145.195,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,81.5,0,0,0.561314094837977,4.37069675607222,4.56506517732295,0,0,1,1,Трейлер фильма «Дэдпула и Росомахи» — Райан Рейнольдс и Хью Джекман вернутся к своим ролям.,Вышел трейлер фильма «Дэдпула и Росомахи» — Райан Рейнольдс и Хью Джекман вернутся к своим ролям. В прокате с 26 июля.,Фильмы,e36d7316-48c8-4ba3-aa01-b15d8bd21d02,114
35e57eee-36c5-43ec-b3e3-f457104a4b03,19.03.2022 15:00,0,885,190,140,38,1,0,214.867,0,0,0,58.5714285714286,0,0,0,0,60,0,0,0,0,0,0,0,0,112.526315789474,123.835714285714,143.963157894737,0.52370217757717,0.576336590940974,0.670010554876909,6.21585685612136,4.26018540780992,0,82,114,1,ПОДРУЖКИ ПОКАЗАЛИ КАК СДЕЛАТЬ КРАМПЕТА в ТОКА БОКА! 🙈,"Хотите узнать как делать крампетов в тока бока? Тогда Нари и Рита покажут вам как это сделать! Как крафтить крампетов очень быстро и легко, прямо здесь и сейчас. #токабока #токалайфворлд #токалайф #токаворлд",Видеоигры,f21c4d0e-a1c6-4e49-acc8-b5e7409152f0,116
9293b3c7-5b64-49ea-8b46-980f75845534,17.09.2023 08:30,3,19318,2382,759,137,6,0,535.22,0,0,0,55.467720685112,0,0,0,0,64.6095717884131,0,0,0,0,0,0,0,0,308.197080291971,327.910408432148,332.879093198992,0.575832518014967,0.612664714383146,0.621948158138695,1.97160646491644,2.00029776333699,0,421,1539,1,Челленж мини еда против 16 антистрессов для медведя Валеры,"Мне прислали большую посылку с антистрессами. Но медведь Валера решил не просто распаковать посылку, а устроить настоящий челлендж антистресс. 8 антистрессов с мини едой против 8 моих антистрессов. познаватель, валера, медведь валера, валера желейный медведь, желейный медведь, медведь валерка, желейный медведь валера, валера желейный, валера серия, валера новые серии, валера медведь, валера новы серии, желейный медведь валерамедведь валера, антистресс, антистрессы, крутые антистрессы, валера антистрессы, дядюшка по, валера и антистресс, познаватель антистрессы, челлендж, познаватель шоколад, желтобрюх, странные антистрессы, желейный валера, смотреть канал познаватель, как сделать, смотреть познавателя, новый антистресс, день медведя, рецепт, желтобрюх и валера, валера и желтобрюх, валера на чиле, шоколадный фонтан, 24 часа на море, день медведя валеры, желейный арбуз, diy, хеллоуин, 24 часа челлендж, валера на море, рисунки #познаватель #валера #медведьвалера #валеражелейныймедведь #желейныймедведь #медведьвалерка #желейныймедведьвалера #валеражелейный #валерасерия #валерановыесерии #валерамедведь #валерановысерии #желейныймедведьвалерамедведьвалера #антистресс #антистрессы #крутыеантистрессы #валераантистрессы #дядюшкапо #валераиантистресс #познавательантистрессы #челлендж #познавательшоколад #желтобрюх #странныеантистрессы #желейныйвалера #смотретьканалпознаватель #каксделать #смотретьпознавателя #новыйантистресс #деньмедведя #рецепт #желтобрюхивалера #валераижелтобрюх #валераначиле #шоколадныйфонтан #24часанаморе #деньмедведявалеры #желейныйарбуз #diy #хеллоуин #24часачеллендж #валеранаморе #рисункишоколадом #24часавегипте #распаковкаподарков #денькота #мишкавалера #школьныепринадлежности #чтоподарить #6антистрессов #эксперимент #новыеантистрессы #какделатьденьги #антистрессымедведявалеры #безе #посылкаотдядюшкипо #какнарисоватьсинегомонстра #шоколад #какнарисоватьрадужныхдрузей  Персонаж ""Желейный медведь Валера"" и его образ, является охраняемым объектом интеллектуальной собственности, права на которого принадлежат его автору.",Детям,f31505eb-c347-474f-9574-1dd059ad33a3,117
d5bd192b-3ba2-4ab8-b35e-6916bbef99e4,17.10.2023 18:17,0,107,3,2,0,0,0,205.404,0,0,0,50,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,26,58,0,0.126579813440829,0.28237035306031,5.41828158139899,5.88694547492948,0,1,2,1,фильм Веселый пес! 08.10.2023 г..mp4,"Фильм о молодом песеле по имени Боцман, который живёт в приюте и очень ждёт своего человека! Цель фильма - привлечь волонтёров для оказания посильной помощи бездомным собакам города Сыктывкара.",Животные,78b0ab91-cebc-40ad-8db3-f79f27239844,118
ca301b41-38b8-403c-9a61-282717c8fe32,21.06.2023 19:21,0,111,3,2,0,1,0,71.17,0,0,0,50,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,30,34.3333333333333,0,0.421525923844316,0.48241300173294,1.76954876283959,1.74882293083972,0,1,2,1,"Трейлер Фильма ""Капкан"" 2023 год",Не забудь подписаться на канал,Фильмы,3ffbb5ab-e80a-400c-bb25-e4b913c26d83,120
3fb5dfd4-fdc6-4663-8560-7cc8c756fa0b,01.01.2010 00:00,3,42277,7360,1754,303,7,1,250,0,0,0,60.4332953249715,0,0,0.0135869565217391,0,66.1413043478261,0,0,0,0,0,0,0,0,165.3300330033,160.752565564424,146.414945652174,0.661320132013201,0.643010262257697,0.585659782608696,1.13077507349638,1.66992814119922,0,1060,4868,1,"Обзор матчей чемпионата Испании от 02.05.16, Обзор матча, Бетис - Барселона",,Спорт,223efad1-cd7a-4223-9486-a6e3b6c85c60,122
d7d31322-3a6c-47f7-ad6c-6a0656fb8206,26.04.2021 08:59,0,237,21,4,1,1,0,926.291,0,0,0,50,0,4.76190476190476,0,0,47.6190476190476,0,0,0,0,100,0,0,0,780,559.5,415.238095238095,0.842067989433126,0.604021846266454,0.448280394863056,23.2528313796796,19.9211144665479,1,2,10,1,Парень ПОВЕЛСЯ на ДЕНЬГИ и АУДИ ТТ. Продажный АЛЬФОНС! / Vika Trap PRANK,Большое спасибо за лайк и подписку ♡ ✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦,Развлечения,d7fda49a-7575-458c-b09e-cd9d348c69f1,123
816a1783-803f-40cb-8cab-2696a5d4b52e,22.08.2023 09:58,0,160,4,2,1,0,0,187.827,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,140,81,119,0.745366747059794,0.431247903656024,0.633561735000825,1.30117488110991,1.36600509914807,0,0,2,1,Хлорофитум хохлатый / Уход за хлорофитумом в домашних условиях,"✅ Так-же смотрите: * Пермакультурный центр ""Живой Дом""  * Пермакультурный центр ""Павловка""  * Голубика от А до Я   ✅ Смотрите Наши Плейлисты: Ландшафтный дизайн 🌿 -snaa5xVhKPmGkK58GF4CRK Микрозелень 🌿 -tpUI68f_oaNHMA9noi3waq Уличные Растения 🌿 -v2OEq-oc6RKiQ1CpE2RtQM Комнатные Растения 🌿 -v4foSN8qXX8aVLCmywMKfL  ✅ Если Вы желаете написать нам что-то интересное, или возможно Вы хотите с нами сотрудничать, тогда напиши нам на почту: email  ● Наши соц сети: ✅  Телеграм канал - ✅  Инстаграм аккаунт - ✅  Фейсбук группа - ✅  Ютуб Канал -  Хлорофитум (лат. Chlorophytum) — род травянистых растений. Ранее Хлорофитум относили к семейству Лилейные; среди современных исследований нет единого мнения относительно места этого рода: по данным Королевских ботанических садов в Кью род относится к семейству Спаржевые, по данным сайта GRIN — к семейству Агавовые.",Разное,45f1e8e0-2e51-4a19-bbd3-27e17d759748,124
7f471c7e-475c-4e75-b796-bb47ef8d3c67,15.04.2024 10:14,0,134,15,2,1,2,0,468.567,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,-1,-0.5,25.8666666666667,-0.00213416651193959,-0.0010670832559698,0.0552037737755042,1.21505892563484,0.985849421053718,0,0,1,1,LOL Surprise! WORLD TRAVEL,Отправимся в путешествие вместе с куклой Jammin?,Детям,cab722b7-6632-4a7b-8d77-b6c4b7b7d755,125
00c751b1-ea7d-44ec-be96-cfbaa33463a9,27.06.2024 20:27,0,915,915,481,33,0,0,4569.68,0,0,0,2.07900207900208,0,0,0,0,2.29508196721311,0,0,0,0,0,0,0,0,346.30303030303,145.954261954262,129.727868852459,0.0757827747901451,0.0319397117422362,0.0283888300389653,4.32729601961763,4.17400803429217,0,10,21,1,Выжить в Дубае. Возвращение - 3 выпуск / Смотреть онлайн,"Выжить в Дубае. Возвращение - 3 выпуск / Смотреть онлайн Смотреть тут ➡️ Новый сезон культового реалити-шоу с Павлом Волей и Ляйсан Утяшевой. Участники звездной и народной команд вновь будут проходить сложнейшие испытания, чтобы выиграть главный приз – 10 миллионов рублей, а также вкусить все прелести роскошной дубайской жизни, если очень повезет. По правилам реалити, звездная и народная команда проходят испытания, которые решают, кто отправляется жить в жаркую и беспощадную пустыню, а кто – в роскошный отель со всеми благами, которые только можно себе представить. Каждую неделю на голосовании проект покидает один участник. До финала доходят лишь двое, именно они и сражаются за звание победителя. Среди испытаний шоу не только задания на физическую силу и выносливость, но и на смекалку, логику и даже удачу.",Разное,aeb19964-cb54-4221-b953-d304e6f9f213,126
2ab11968-b6e5-46dd-bf0e-8dcbd933c0d9,28.12.2023 00:29,0,133,3,1,0,0,0,478.192,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,12,165.333333333333,0,0.0250945227021782,0.345746757230011,4.10090220924329,4.13364773482938,0,0,1,1,Псалом 50  Хор Сретенского монастыря,Псалом 50  Хор Сретенского монастыря,Разное,b4a2e416-94fa-44aa-841f-cdf884dd511c,127
cad6fdb2-4ac1-4ead-bbbd-04779cdbd970,17.04.2022 23:20,0,198,9,4,0,0,0,36.177,0,0,0,100,0,0,0,0,88.8888888888889,0,0,0,0,0,0,0,0,0,32,31.1111111111111,0,0.884539901042099,0.859969348235374,0.628481175296659,0.724666809212383,0,4,8,1,Артикуляционное упражнение «Иголочка».,"Комплекс артикуляционных упражнений для развития мышц языка. Артикуляционное упражнение «Иголочка». Напряженный язык резко выдвигается вперед, как иголка. Чайковская Кристина Валерьевна Логопед отдела реабилитации НИИ НДХиТ г. Москва. Ссылка на папку ""Артикуляционные упражнения"" -  Ссылка на сайт ""Фонд детского доктора Рошаля"" /",Здоровье,d5dc3f65-279d-457d-93c0-8976cf50f3c3,128
6b61785e-2dc6-48d1-847c-b74351c4f0ac,25.08.2023 10:13,0,130,2,0,0,0,0,378.509,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,202,0,0,0.533672911344248,8.18476728018232,8.46410068454638,0,0,1,1,"Кто такая КОЛЛИЗИЯ, как вырастить ШАРЫ, и размножить черенком.",Коллизия ползучая супер шарик.,Разное,bb188e77-3662-406f-9a5f-05efcae2d215,133
4dc20ba1-e2cb-4cf1-b0e9-4316e4767dd4,01.01.2010 00:00,3,35713,11639,1430,175,9,11,191,0,0,0,66.5734265734266,0,0.00859180341953776,0.0171836068390755,0.00859180341953776,68.3993470229401,0,0,0,0,0,0,0,0,114.337142857143,118.36993006993,90.8133001116935,0.598623784592371,0.619737853769267,0.475462304249704,1.00786279988612,1.51591105174066,0,952,7961,1,THE NEMAGIA - Власть,#__No #__tags #__set,Спорт,b18becd0-06f8-401d-880b-0a5fc4c7aa21,135
e82d4ed9-474c-44ba-b800-8c5663600086,31.07.2024 17:02,6,1053,1053,627,78,17,1,2887.104,1.43540669856459,0.159489633173844,0.478468899521531,24.2424242424242,0.318979266347687,1.61443494776828,0.0949667616334283,0.474833808167142,27.3504273504274,0.379867046533713,0,0,0,0,0,0,0,841.076923076923,636.068580542265,676.963912630579,0.29132200401403,0.220313705547935,0.234478533724653,0.236344442347597,0.166173750483244,0,152,288,1,"ФИДЕР/ЛОВЛЯ ТРОФЕЙНОЙ РЫБЫ НА КУЙБЫШЕВСКОМ ВОДОХРАНИЛИЩЕ/КАРАСЬ, САЗАН, ЛЕЩ/ТОЛЬЯТТИ, САМАРСКАЯ ОБЛ.","О рыбалке на фидер, на Волге, Куйбышевском вдхр., у г. Тольятти, где я половил трофейного карася, леща и сазана. 🙏Поддержать канал:  💳 Карта СБ: 4276 5400 1933 3875  (Антон Альбертович В.) Я̲̲̲ ̲̲̲В ̲̲̲Д̲̲̲Р̲̲̲У̲̲̲Г̲̲̲И̲̲̲Х̲̲̲ ̲̲̲В̲̲̲И̲̲̲Д̲̲̲Е̲̲̲О̲̲̲ ̲̲̲П̲̲̲Л̲̲̲А̲̲̲Т̲̲̲Ф̲̲̲О̲̲̲Р̲̲̲М̲̲̲А̲̲̲Х̲̲̲ ̲̲̲ ̲(̲П̲О̲Д̲П̲И̲С̲Ы̲В̲А̲Й̲Т̲Е̲С̲Ь̲)̲:̲̲̲ ✅ я в Яндекс-Дзен - ✅ я в rutube - /  😉В этом выпуске я расскажу как ловить на фидер, на просторах Куйбышевского водохранилища. Но вначале, мы вместе с Вами,  выберем место! Спустившись, с крутого-обрывистого берега, выберем местечко и я начну ловить на фидер! 🏞 Рыбалка проходила в красивейших-девственных местах 🐟 После первоначального закорма прикормкой, о которой я также подробно расскажу, рыба встала на точку и стала не плохо ловится. Моими трофеями становилась по настоящему трофейная рыба: хорошая волжская плотва, трофейный карась , крупный лещ и кульминацией рыбалки стала поклёвка и вываживание сазана. 🎣 Ловил я двумя фидерами:  - 3.9 м. и тестом 80+ гр. и 3.6 м. с тестом до 60 гр. Кормушки использовал - 40 гр. 🐠 На видео удалось запечатлеть красивейшие поклёвки и вываживания всей рыбы!  🌅Также в данном видео Вы можете увидеть красоты Куйбышевского водохранилища , летом 2024года. ✅Основные моменты видео (тайм-код) : 👉 00:00 - О чём будет это видео 👉 01:26---Ищу место, где лучше спуститься к воде 👉 04:16---Выбрал безлюдное место на берегу 👉 06:27---Готовлю и замешиваю прикормку 👉 08:19---Разбираю свои снасти и промеряю глубину 👉 10:07---Я выбираю кроссовки Lion and Sons 👉 11:28---Начинаю рыбалку на два фидера 👉 13:32---Первые поклёвки и первая рыба 👉 15:17---Красоты Куйбышевского вдхр. 👉 15:50---Постоянный закорм точку даёт результат 👉 19:40---Пока поклёвки редкие, но рыба подтягивается 👉 22:02---Какими фидерными монтажами я пользуюсь 👉 23:09---Поклёвка и трофейный карась на крючке 👉 25:06---В обед рыба расклевалась 👉 27:43---Клюнул хороший лещ 👉 29:11---Мне очень нравится рыбалка на Куйбышев.вдхр. 👉 30:21---Клюнул 2 трофейный карась 👉 31:58---Рыбачу на червя, опарыша и на ""бутерброд"" 👉 35:26---Обидный сход крупного карася 👉 36:30---Ловится самая разная рыба: густера, окунь 👉 39:04---Настоящий жор начался: караси, лещи и сазан клюют 👉 47:15---Подвожу итоги рыбалки и показываю улов. 🔔 Я очень надеюсь , что Вам понравилось это видео. 👍 БУДУ ОЧЕНЬ РАД, ЕСЛИ ОЦЕНИТЕ ЭТО ВИДЕО: НАПИШИТЕ КОММЕНТАРИЙ И ПОСТАВИТЕ ЛАЙК . 💥 Обязательно подписывайтесь на мой канал и делитесь с друзьями этим видео , чтобы мой канал развивался ! ! . Всем ни хвоста, ни чешуи!))  МУЗЫКА В ВИДЕО: Topher Mohr and Alex Elena ""Hot Heat"" Silent Partner ""Don't Turn Back""  «Весь музыкальный контент, использующийся в видео на данном канале, размещен на основании лицензии Creative Commons 4.0 (creativecommons.org/licenses/by/4.0/).»",Охота и рыбалка,d3b4b16f-5f86-4d9d-aa8e-c9bc0a02a501,137
a6de4a23-8830-4448-b698-2fe35a3c153c,03.09.2023 14:22,0,233,18,1,1,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,112.222222222222,0.184154175588865,0.184154175588865,0.120152272186533,5.92103287020585,7.75342860900778,0,0,0,1,Многовариантность общественного развития (типы обществ) | Обществознание ЕГЭ 2024 | Сторум,"⏩ Ссылка на пост ВК с условиями - -87840610_6649  Подготовься к ЕГЭ по обществознанию  на 90+ баллов и поступи в ВУЗ мечты на бюджет, не тратя миллионы на обучение в ВУЗе  🔥 Как ? На нашем курсе, конечно же ⬇️  Класс — это полноценная подготовка к ЕГЭ в режиме онлайн с полного нуля до высоких баллов. В Классе мы изучим все 82 темы по обществознанию, а также научимся оформлять вторую часть !  👩🏻🏫 Твой преподаватель Азиза Созаева: - сдала ЕГЭ по обществознанию на 100 баллов; - является призером заочного этапа олимпиады при МГУ по обществознанию; - преподает уже 3 год; - подготовила своих учеников на 90+ баллов;  Социальные сети школы: - ВКонтакте - - Инстаграм - /  0:00 - 0:12 - О теме 0:12 - 0:43 - О преподавателе 0:43 - 1:29 - Как получить дополнительные материалы . 1:29 - 2:02 - Социальные сети школы 2:02 - 13:49 - Теория 13:49 - 15:33 - О классе",Разное,95e437b0-39cb-403e-8425-e84818f2084c,138
a6d376e9-7c1e-4b5f-b471-67bfd427a5eb,09.08.2023 12:14,0,131,3,0,0,0,0,738.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3333333333333,0,0,0.0342892360222862,10.0967227106107,9.00067951054509,0,0,0,1,Астрономическое реле REV 225/ краткое руководство к настройке.,Настройка астрономического реле REV 225.  Электромонтажные работы в Зеленограде. 👉☎️+7 (999) 835-82-49  👉📧 email,Разное,5c43718a-3ca8-4f2f-bad7-b7a3a7741c3f,139
300c2430-aa55-4cec-8d5c-84932d748ff7,21.09.2023 16:08,0,139,2,0,0,0,0,368.315,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,182,0,0,0.494142242374055,1.71421977544259,1.67676239841711,0,0,1,1,Шарики катаются по лабиринту_видео для детей_2023_38,"Только самые лучшие детские видео! Подписывайтесь на канал, будет много видео подобного рода! Приятного просмотра!",Развлечения,575ee1c0-8b0e-4e23-a7fe-b067c994db38,140
6ea4f90d-e0e2-42da-b929-e10e5283ef64,10.03.2024 07:49,0,1716,444,103,10,9,0,25.9,0,0,0,9.70873786407767,0,0.225225225225225,0,0,12.8378378378378,0,0,0,0,0,0,0,0,4.6,15.3980582524272,11.4752252252252,0.177606177606178,0.594519623645837,0.443058889004835,0.281326885356178,0.248948733649921,0,10,57,1,"Конкурс ""Белые крылья"" в Краснодаре 🌞 номера танцевального и циркового искусства # shorts #конкурс",Очень красивые номера. Детки и тренера молодцы ♥️,Культура,6e4a5be4-348f-4dd3-9d9c-12f18a3ee4db,141
ee0342f6-eeff-479a-af0c-7d6a804cec52,06.01.2024 21:19,0,538,6,0,0,2,0,59.094,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,28.1666666666667,0,0,0.47664173463747,20.2139678249769,22.3029587293951,0,0,3,1,Поздравление с Рождеством Христовым_2024,,Развлечения,8d3d6073-16bd-45d0-9378-73851535aa8b,142
1319eda0-7cd0-43b1-8a6a-d2e96fb74541,23.02.2023 14:15,0,228,149,36,4,0,0,163.98,0,0,0,75,0,0,0,0,89.261744966443,0,0,0,0,0,0,0,0,107.5,109.555555555556,124.89932885906,0.655567752164898,0.668103156211462,0.761674160623615,0.292551589250578,0.239749078798484,0,27,133,1,Как выбрать насос для скважины?,"Как выбрать насос для скважины. ☎️ Телефон Владимира Костенко: +7 (995) 299-64-94 Любой вопрос с водой. Звоните. ⚡️ Мы есть в других платформах:  Телеграм чат: Rutube: / ВКонтакте: ЯндексДзен: YouTube: instagram: / ok_ru: Личный сайт: владимир-костенко.рф Сайт: burprof.ru  #скважина #каналскважина  насос погружной для скважины,скважина,насос для скважины,погружной насос,скважинный насос,как выбрать насос для скважины,погружной насос для скважины,винтовой насос для скважины,глубинный насос,глубинный насос для скважины,какой насос для скважины,лучший насос для скважины,насос для малодебитных скважин,насос для скважины 20 метров,насос для скважины 30,насос для скважины 50 метров,насос погружной,поверхностный насос для скважины,центробежный насос",Строительство и ремонт,74561df3-7178-43d1-8ec5-b611079810e3,143
1d716e3e-27b2-41df-b467-3c8a2c10f80d,11.09.2022 21:50,8,262,18,4,0,2,0,480.067,0,0,0,25,0,0,0,0,22.2222222222222,0,0,0,0,0,0,0,0,0,140.5,81.3888888888889,0,0.292667481830661,0.169536520712502,2.66294412752929,2.87715104829371,0,1,4,1,Заброшенные и закрытые станции на железной дороге в Москве,"Интересные закрытые или заброшенные станции электричек в Москве. Станколит, Савёловская, Покровское-Стрешнево. Ушедшие в историю хорошие и интересные станции. Снято в сентябре 2022 года. Если смотрите это видео несколько лет спустя – информация про станции может быть не актуальной. Посмотрим (в будущем) что было, и что стало в сравнении…",Путешествия,267b9198-8e11-438c-9df7-46b69a423c6e,144
7a4aef89-ccf5-4786-9d2a-206e8f608158,15.10.2023 12:36,0,211,43,11,4,0,0,51.804,0,0,0,27.2727272727273,0,0,0,0,41.8604651162791,0,0,0,0,0,0,0,0,18.75,26.8181818181818,27.1395348837209,0.361941162844568,0.517685542007988,0.523888790126649,1.71912804287452,1.72410906934924,0,3,18,1,Задание для сисси девушек #7 / как стать девушкой / госпожа для сисси,"Сегодня у тебя диета, девушка! Эта диета была создана для феминизации и для похудении моих сисси девушек! Ты не должна думать о еде, только сп#рма! Если ты не смогла воздержаться, то жди наказание, девушка! Это видео не призывает совершать какие-либо действия от зрителя, оно является шуточным! Контент был создан строго для зрителей 18+ --------------------------------------------------------------------------------------------------------------------------- Задания для сисси - --------------------------------------------------------------------------------------------------------------------------- Гипноз - ",Разное,0480be78-0a39-4d55-956c-a6890f310823,145
f25857ea-089e-4a1a-9629-d1cacb91d9bb,15.05.2022 18:40,0,283,16,1,0,1,0,1120.619,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,12,334.9375,0,0.0107083674290727,0.298886151314586,1.55686475701617,1.74463550614484,0,0,8,1,Декоративная подушка своими руками - Пошив молнии и канта на наволочке,"Поэтапно показала, как быстро сшить наволочку и чем набить подушку. Шьем подушку своими руками из подручных средств с использованием молнии и канта. Что мне потребовалось: 1. Мебельная ткань 2. Мерная молния 3. Пришивной кант 4. Х/б ткань 5. Для набивки: поролон, синтепон, пух  Этапы: 1. Шью наволочку: молнию, кант, сшиваю вместе половинки 2. Шью подушку 3. Набиваю подушку  ===================================================== ✔️ Интернет-магазин рукоделия  ""Цветное"": ✔️ Арт-маркет ""Красный Карандаш"": ✔️ Интернет-магазин рукоделия ""Искусница"": =====================================================  SrtoryDoma - Канал о рукоделии, творчестве, а также полезные лайфхаки для вашего дома. Еще больше интересного на сайте: /  Группа ВКонтакте:  #StoryDoma #идеидлядома #своимируками #лайфхаки #лайфхакидлядома #handmade #рукодели",Лайфхаки,5e44c159-b9f2-4137-8917-2be1cb2b1963,146
